candidate_name,dataset,external_factor_name,scenario_id,top_residual_cell_count,top_residual_mass_share,top_positive_residual_cells_summary,top_negative_residual_cells_summary,residual_concentration_score
sqrt_static_pca_15_external_envelope,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,5,0.009327226639616465,cell2728:0.001718; cell1355:0.001666,cell2521:-0.001966; cell3006:-0.001744; cell3110:-0.001667,0.02859067837013082
sqrt_static_pca_15_external_envelope,holdout_external,external_information_noise,holdout_unseen_intensity_noise,5,0.009284981069568056,cell2728:0.001745,cell2521:-0.001982; cell3006:-0.001713; cell3110:-0.001631; cell2604:-0.00163,0.028407509621982803
sqrt_static_pca_15_external_envelope,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,5,0.008727821388750482,cell523:0.001783; cell2728:0.00175; cell1248:0.001672,cell2521:-0.001746; cell2604:-0.001727,0.02590250165765695
sqrt_static_pca_15_external_envelope,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,5,0.016545224241867485,,cell362:-0.005038; cell357:-0.004221; cell237:-0.003706; cell361:-0.003335; cell363:-0.003199,0.09219705947802688
sqrt_static_pca_15_external_envelope,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,5,0.008709177576577123,cell2728:0.001667,cell2521:-0.001995; cell2604:-0.001854; cell3006:-0.001723; cell2376:-0.001678,0.027365505318380102
sqrt_static_pca_15_external_envelope,holdout_external,external_shock,holdout_late_pulse_shock,5,0.009514679857092371,cell2728:0.001746,cell2521:-0.001982; cell3006:-0.001743; cell2604:-0.001673; cell3110:-0.001654,0.02931450770263799
sqrt_static_pca_15_external_envelope,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,5,0.008904991281635473,cell2728:0.001808,cell2521:-0.001974; cell357:-0.001949; cell362:-0.001876; cell3110:-0.001747,0.028001924124441205
raw_static_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_-1.00,5,0.04120084957604114,cell937:0.0001575; cell312:0.0001381; cell337:0.0001308; cell307:0.0001274; cell187:0.0001184,,0.17254683585487773
raw_static_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_-0.50,5,0.040607797235050605,cell937:0.000117; cell337:8.708e-05; cell332:8.43e-05; cell312:7.272e-05,cell1612:-8.539e-05,0.1602816394587842
raw_static_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_+0.50,5,0.04458307133497698,,cell937:-0.0001751; cell1062:-0.0001076; cell942:-8.26e-05; cell938:-8.036e-05; cell912:-7.678e-05,0.23723074897936286
raw_static_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_+1.00,5,0.04453348517296642,,cell937:-0.0004258; cell1062:-0.0002337; cell312:-0.0002095; cell942:-0.0002081; cell962:-0.0002064,0.22002192401602125
raw_static_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_-1.00,5,0.03963163290203607,cell312:8.18e-05; cell362:7.029e-05; cell337:6.568e-05; cell937:6.205e-05,cell1563:-8.007e-05,0.1569837335283872
raw_static_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_-0.50,5,0.038697086519683524,cell312:7.311e-05; cell337:6.378e-05; cell362:5.992e-05,cell1563:-7.766e-05; cell1688:-6.104e-05,0.14996498065438557
raw_static_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_+0.50,5,0.04078682183971959,cell337:7.278e-05; cell338:5.187e-05,cell1688:-6.921e-05; cell1563:-6.918e-05; cell1687:-6.576e-05,0.1594549984620666
raw_static_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_+1.00,5,0.038058451063117546,cell337:7.877e-05; cell338:6.238e-05,cell362:-8.208e-05; cell1687:-7.1e-05; cell1688:-7.077e-05,0.14068288702671933
raw_static_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.25,5,0.036454493258414586,cell962:6.087e-05; cell362:6.036e-05; cell337:5.89e-05,cell1612:-7.298e-05; cell1558:-6.322e-05,0.1383906799148205
raw_static_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.50,5,0.03379691654091137,cell1537:5.894e-05,cell1612:-8.987e-05; cell1557:-6.809e-05; cell1582:-6.432e-05; cell1682:-5.914e-05,0.14631151099048226
raw_static_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.75,5,0.02915737040393776,cell1567:8.434e-05,cell1612:-9.946e-05; cell932:-7.149e-05; cell312:-6.101e-05; cell1557:-6.073e-05,0.13413609575376348
raw_static_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_1.00,5,0.03114226167898118,cell1567:0.0001292,cell1612:-0.0001075; cell312:-9.595e-05; cell937:-9.351e-05; cell932:-8.337e-05,0.15379914381635892
raw_static_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.25,5,0.043918264493112966,cell937:5.575e-05; cell312:4.148e-05; cell932:3.463e-05; cell1062:2.932e-05,cell1588:-3.368e-05,0.19901659417357673
raw_static_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.50,5,0.03380941580972771,cell1687:5.245e-05; cell937:5.2e-05; cell1062:4.85e-05; cell1612:3.782e-05,cell1437:-4.014e-05,0.14884937059609352
raw_static_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.75,5,0.03557367474801864,cell1687:0.0001017; cell1612:9.082e-05; cell1688:7.46e-05,cell337:-8.109e-05; cell1437:-7.322e-05,0.16118146833452232
raw_static_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_1.00,5,0.0365047943969511,cell1687:0.0001492; cell1612:0.0001373; cell1688:0.0001144,cell337:-0.0001177; cell1437:-0.0001057,0.16629754013981385
raw_static_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_0.25,5,0.03866512697606105,cell937:7.278e-05; cell362:5.281e-05; cell932:4.959e-05; cell936:4.774e-05,cell1563:-6.115e-05,0.16378296371023818
raw_static_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_0.50,5,0.03363207102914044,cell937:9.63e-05; cell932:7.198e-05; cell312:6.331e-05; cell936:6.13e-05,cell1567:-6.251e-05,0.15068512045993207
raw_static_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_0.75,5,0.031390394309220304,cell937:0.0001184; cell1612:0.0001114; cell932:0.0001039; cell312:0.0001012,cell1589:-8.782e-05,0.13990205226252306
raw_static_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_1.00,5,0.031121339773208682,cell1612:0.0001689; cell312:0.0001471; cell932:0.0001461; cell1582:0.0001349,cell1567:-0.0001213,0.13118957768025363
raw_static_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.25,5,0.032403604634681164,cell1567:3.608e-05; cell963:2.989e-05,cell1612:-4.812e-05; cell1582:-3.409e-05; cell1682:-2.633e-05,0.14543804571013666
raw_static_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.50,5,0.033406852410848384,cell1563:7.167e-05; cell1588:5.424e-05,cell312:-8.067e-05; cell1582:-6.323e-05; cell932:-6.256e-05,0.1332756402158537
raw_static_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.75,5,0.03765476882176095,cell1563:0.0001372; cell1688:0.000102; cell1564:9.861e-05,cell312:-0.0001442; cell932:-0.0001047,0.15490724597253328
raw_static_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_1.00,5,0.040089772633572766,cell1563:0.0001966; cell1564:0.0001517; cell1688:0.0001508,cell312:-0.0001961; cell932:-0.0001375,0.17033418919878598
raw_static_pca_10_external_envelope,fit_external,external_shock,fit_pulse_external_shock_t4,5,0.04040879329194687,cell312:6.893e-05; cell937:6.67e-05,cell1563:-6.723e-05; cell1688:-5.352e-05; cell1564:-5.022e-05,0.1611998507559043
raw_static_pca_10_external_envelope,fit_external,external_information_noise,fit_pulse_external_information_noise_t4,5,0.041162286558023765,cell937:5.933e-05; cell312:5.789e-05; cell337:4.986e-05; cell962:4.398e-05,cell1563:-5.428e-05,0.16386998069910072
raw_static_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,5,0.038154033203827833,cell337:5.19e-05; cell937:4.113e-05; cell312:4.087e-05,cell1612:-5.01e-05; cell1563:-4.521e-05,0.14981624073791167
raw_static_pca_10_external_envelope,fit_external,external_resource_supply,fit_reversal_resource_supply,5,0.0465210261799163,,cell937:-0.0003429; cell1062:-0.0001868; cell312:-0.0001721; cell942:-0.0001654; cell936:-0.0001607,0.22809065031819434
raw_static_pca_10_external_envelope,fit_external,external_demand,fit_reversal_demand,5,0.04018240402747033,cell957:5.834e-05,cell1688:-7.046e-05; cell1563:-6.832e-05; cell1687:-6.439e-05; cell1564:-5.077e-05,0.15600173011163265
raw_static_pca_10_external_envelope,fit_external,external_competition_pressure+external_information_noise,fit_competition_plus_noise,5,0.04176807248042893,cell1687:0.0001671; cell1563:0.0001599; cell1688:0.0001514,cell1557:-0.0001329; cell932:-0.0001107,0.1901678284105313
raw_static_pca_10_external_envelope,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,5,0.03118993912460368,cell1612:0.0001692; cell1563:0.0001007; cell2237:9.777e-05; cell1737:9.596e-05,cell337:-0.0001056,0.13277290402106934
raw_static_pca_10_external_envelope,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,5,0.033605207800466615,cell337:9.345e-05; cell937:8.795e-05; cell307:8.559e-05; cell187:8.031e-05,cell362:-0.0001089,0.1266096340171919
raw_static_pca_10_external_envelope,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,5,0.020856065880239843,cell1567:6.287e-05,cell1612:-9.461e-05; cell932:-7.279e-05; cell1582:-6.782e-05; cell1557:-6.374e-05,0.11521570962685922
raw_static_pca_10_external_envelope,holdout_external,external_information_noise,holdout_unseen_intensity_noise,5,0.018292614084207046,cell1687:7.682e-05; cell1612:5.872e-05; cell1062:5.367e-05,cell337:-5.425e-05; cell1437:-5.248e-05,0.09523487319875582
raw_static_pca_10_external_envelope,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,5,0.024832988337414177,cell1612:0.0001797; cell1582:0.0001472; cell1557:0.0001159; cell1617:0.0001103,cell1567:-0.0001175,0.12224885072483894
raw_static_pca_10_external_envelope,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,5,0.03124699887442647,cell1589:0.0002696; cell1714:0.0002556,cell312:-0.0003705; cell362:-0.000265; cell932:-0.000221,0.14128614713072374
raw_static_pca_10_external_envelope,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,5,0.038849517195065034,,cell937:-0.0004146; cell1062:-0.0002287; cell312:-0.0002121; cell962:-0.0002026; cell942:-0.0001978,0.21273343219012955
raw_static_pca_10_external_envelope,holdout_external,external_shock,holdout_late_pulse_shock,5,0.019422268584805044,cell937:6.697e-05; cell337:5.353e-05,cell1563:-6.863e-05; cell1688:-5.768e-05; cell1564:-5.267e-05,0.10290152022212276
raw_static_pca_10_external_envelope,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,5,0.0311583431140681,cell1563:0.0001926; cell1688:0.000187; cell1687:0.0001593,cell312:-0.000158; cell337:-0.0001381,0.15618637920878345
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_-1.00,5,0.020633753275414182,cell307:0.001861; cell187:0.00177; cell182:0.001757; cell332:0.001698; cell312:0.001621,,0.08769990031498032
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_-0.50,5,0.019189495009026027,cell332:0.001029,cell1612:-0.001332; cell2237:-0.001055; cell1613:-0.001001; cell1737:-0.0009809,0.08258913979917877
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_+0.50,5,0.012902143919527828,cell1562:0.0008966,cell312:-0.001145; cell187:-0.0008801; cell1482:-0.0008646; cell311:-0.000857,0.04697675784970782
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_resource_supply,fit_single_external_resource_supply_+1.00,5,0.01538992936191806,,cell312:-0.002829; cell187:-0.002028; cell311:-0.002004; cell337:-0.001933; cell937:-0.001933,0.06317440786778186
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_-1.00,5,0.01991531806110739,cell362:0.001174; cell363:0.001158; cell357:0.001084; cell487:0.001034,cell1607:-0.00113,0.08258800875747799
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_-0.50,5,0.020235654125194274,cell357:0.001009,cell1487:-0.001167; cell1612:-0.001121; cell1607:-0.00111; cell1611:-0.001067,0.08649697041743878
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_+0.50,5,0.017174683921532624,cell957:0.0008819; cell832:0.0008104,cell1612:-0.0008532; cell1487:-0.0007818; cell1611:-0.0007464,0.06533255830438656
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_demand,fit_single_external_demand_+1.00,5,0.027302945472246466,,cell362:-0.002087; cell357:-0.001642; cell363:-0.001594; cell487:-0.001473; cell367:-0.001293,0.14952562416580525
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.25,5,0.01804739834628785,cell962:0.0009411; cell837:0.0007783,cell1558:-0.0007971; cell1682:-0.0007962; cell1683:-0.0007606,0.07031487334219881
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.50,5,0.013587099254581346,cell1592:0.001401; cell967:0.001229,cell1557:-0.001289; cell1558:-0.001288; cell1682:-0.001238,0.04575311557667708
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.75,5,0.013080395117625432,cell1592:0.002153; cell1612:0.002106; cell1597:0.001962; cell987:0.001943; cell1572:0.001774,,0.04418308036873798
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_competition_pressure,fit_single_external_competition_pressure_1.00,5,0.013466444588514547,cell1612:0.003026; cell1592:0.002838; cell1597:0.002818; cell1572:0.002636; cell1617:0.002448,,0.047048108661155726
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.25,5,0.017008998992273427,,cell1612:-0.001357; cell1611:-0.0009985; cell1487:-0.0009516; cell2237:-0.000942; cell1617:-0.000923,0.06604210332015792
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.50,5,0.018857816741787867,cell1812:0.001965; cell1807:0.001781; cell1837:0.00177; cell1832:0.001658; cell1187:0.001615,,0.0760459152739288
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_0.75,5,0.019552642681384888,cell1812:0.002936; cell1807:0.002624; cell1837:0.00254; cell1832:0.002364; cell1187:0.002271,,0.08159202662527182
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_information_noise,fit_single_external_information_noise_1.00,5,0.019502875466494558,cell1812:0.003833; cell1807:0.003412; cell1837:0.003236; cell1832:0.003008; cell1187:0.002869,,0.08251235602297623
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_0.25,5,0.023351970400516016,cell362:0.001122; cell363:0.0009896; cell487:0.0009841; cell357:0.0009643; cell488:0.0008532,,0.12298302378858438
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_0.50,5,0.01540643808617625,cell362:0.001499; cell312:0.001295; cell487:0.001247; cell363:0.001238; cell1612:0.001234,,0.06109245133219407
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_0.75,5,0.017472499752937604,cell1612:0.002817; cell1611:0.00227; cell312:0.002257; cell2237:0.002202; cell1487:0.002173,,0.07091935823984831
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_shock,fit_single_external_shock_1.00,5,0.018015915834419662,cell1612:0.00426; cell1611:0.003216; cell312:0.003203; cell2237:0.003195; cell1607:0.003155,,0.08133390077168491
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.25,5,0.01928805640031673,cell1564:0.001084,cell1612:-0.001462; cell1487:-0.001244; cell1607:-0.001208; cell1611:-0.001168,0.07813088509165496
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.50,5,0.019071255689796274,cell1564:0.002266; cell939:0.001801; cell1589:0.001777; cell1559:0.001691; cell1689:0.001612,,0.0758298756273225
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.75,5,0.020279829391235984,cell1564:0.003346; cell939:0.002474; cell1559:0.002433; cell1589:0.002431; cell1689:0.002377,,0.08404861032112043
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_1.00,5,0.020622834331297406,cell1564:0.004333; cell1559:0.003095; cell1689:0.003076; cell939:0.00305; cell1439:0.002965,,0.08586976038529191
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_shock,fit_pulse_external_shock_t4,5,0.0202251058538975,cell362:0.0009124; cell357:0.0008191; cell363:0.0007181; cell487:0.0007167,cell1612:-0.0009501,0.08493986721036054
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_information_noise,fit_pulse_external_information_noise_t4,5,0.02172565525678972,,cell1612:-0.001327; cell1487:-0.00108; cell1611:-0.001069; cell2237:-0.0009468; cell1607:-0.0009314,0.10553053562397673
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,5,0.021552885610136144,,cell1612:-0.001283; cell1487:-0.00109; cell1607:-0.001058; cell1611:-0.001052; cell1482:-0.0008889,0.10266608830027522
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_resource_supply,fit_reversal_resource_supply,5,0.016123445683667723,,cell312:-0.002302; cell313:-0.001592; cell317:-0.001577; cell437:-0.001571; cell937:-0.001545,0.06871690648336988
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_demand,fit_reversal_demand,5,0.018668373267800072,cell957:0.0008835; cell832:0.0008173; cell837:0.0007772; cell962:0.000743; cell956:0.000735,,0.08217669161571202
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_competition_pressure+external_information_noise,fit_competition_plus_noise,5,0.01334380555856109,cell1612:0.002504; cell1837:0.002365; cell1487:0.002323; cell1812:0.002214; cell1712:0.002116,,0.04362275276379549
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,5,0.015588289059090238,cell1612:0.003605; cell2237:0.002815; cell1611:0.002809,cell1212:-0.002821; cell1837:-0.002761,0.061050041390204535
sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,5,0.024963356944679316,,cell362:-0.002161; cell363:-0.001929; cell487:-0.001808; cell357:-0.001723; cell358:-0.001455,0.12039828457347865
sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,5,0.007114351141614767,cell2728:0.001794; cell1592:0.001718; cell1248:0.001668,cell2521:-0.001944; cell3006:-0.001784,0.019656557707076697
sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,external_information_noise,holdout_unseen_intensity_noise,5,0.008634055522940328,cell1812:0.002339; cell1807:0.002119; cell1832:0.0021; cell1837:0.002055,cell2521:-0.001994,0.02785673262517552
sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,5,0.010732901217889985,cell1612:0.004203; cell2237:0.003224; cell1611:0.003211; cell312:0.00313; cell1607:0.003098,,0.04234522502207478
sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,5,0.011409621202750879,cell1564:0.005179; cell1689:0.004051; cell1559:0.004015; cell1589:0.004014,cell962:-0.003905,0.04076306021536778
sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,5,0.0085722995777392,,cell312:-0.00293; cell287:-0.002071; cell311:-0.002047; cell2521:-0.001995; cell307:-0.001976,0.02832138699755744
sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,external_shock,holdout_late_pulse_shock,5,0.008951069707657149,cell2728:0.001744,cell2521:-0.001977; cell3006:-0.00173; cell2604:-0.001701; cell3110:-0.001691,0.027760874462149213
sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,5,0.00827299322607338,cell1564:0.002358; cell1689:0.002211; cell1559:0.002028; cell1688:0.0018,cell2521:-0.001999,0.025801809654779063
