axis_id,external_factor_name,scenario_group,response_mean,response_peak,response_slope,response_persistence,fit_response_mean,holdout_response_mean,response_generalization_gap
distribution_shape_02,external_shock+external_constraint_pressure,compound_pressure,6.4734606169567614,6.8211004706105225,0.6828931233476956,0.2564102564102564,6.473460616956761,6.493200490794593,0.01973987383783271
distribution_shape_02,external_shock+external_constraint_pressure,stronger_shock,6.493200490794593,6.912599678500079,0.7753245744121262,0.2692307692307692,6.473460616956761,6.493200490794593,0.01973987383783271
distribution_shape_03,external_competition_pressure,single_sustained_factor,0.4733776788566435,0.49999341684275134,-0.048776994159907494,0.25,0.47337767885664345,0.4734426663393968,6.498748275335364e-05
distribution_shape_03,external_competition_pressure,unseen_factor_intensity,0.4734426663393968,0.5001693273154646,-0.05232855186819757,0.2692307692307692,0.47337767885664345,0.4734426663393968,6.498748275335364e-05
distribution_shape_03,external_competition_pressure+external_information_noise,compound_pressure,0.4751702244001756,0.49999341684275134,-0.048185776137147085,0.2564102564102564,0.4751702244001756,0.0,0.4751702244001756
distribution_shape_03,external_constraint_pressure,longer_sustained_factor,0.45547745135235396,0.5001693273154646,-0.08898370513314169,0.2619047619047619,0.4729363146043138,0.45547745135235396,0.017458863251959833
distribution_shape_03,external_constraint_pressure,pulse_factor,0.4719309509037613,0.49999341684275134,-0.05686401722539014,0.2564102564102564,0.4729363146043138,0.45547745135235396,0.017458863251959833
distribution_shape_03,external_constraint_pressure,single_sustained_factor,0.4731876555294518,0.49999341684275134,-0.052387564001982856,0.25,0.4729363146043138,0.45547745135235396,0.017458863251959833
distribution_shape_03,external_demand,reversal_factor,0.4724743488521092,0.49999341684275134,-0.055505764273200975,0.2564102564102564,0.47222461143417427,0.0,0.47222461143417427
distribution_shape_03,external_demand,single_sustained_factor,0.4721621770796905,0.49999341684275134,-0.05426715128679005,0.25,0.47222461143417427,0.0,0.47222461143417427
distribution_shape_03,external_information_noise,pulse_factor,0.4720060515473409,0.49999341684275134,-0.05668758132535523,0.2564102564102564,0.4732316387126453,0.47365504635104994,0.00042340763840464923
distribution_shape_03,external_information_noise,single_sustained_factor,0.47353803550397144,0.49999341684275134,-0.05068443373246512,0.25,0.4732316387126453,0.47365504635104994,0.00042340763840464923
distribution_shape_03,external_information_noise,unseen_factor_intensity,0.47365504635104994,0.5001693273154646,-0.05300585783755418,0.2692307692307692,0.4732316387126453,0.47365504635104994,0.00042340763840464923
distribution_shape_03,external_information_noise+external_constraint_pressure,unseen_compound_combination,0.4747815355785065,0.5001693273154646,-0.05062000321379989,0.2692307692307692,0.0,0.4747815355785065,0.4747815355785065
distribution_shape_03,external_resource_supply,different_reversal_timing,0.48059943984254383,0.5001693273154646,-0.034784292212731216,0.2692307692307692,0.4751357719978343,0.48059943984254383,0.00546366784470953
distribution_shape_03,external_resource_supply,reversal_factor,0.47899168144152615,0.49999341684275134,-0.04194164050576554,0.2564102564102564,0.4751357719978343,0.48059943984254383,0.00546366784470953
distribution_shape_03,external_resource_supply,single_sustained_factor,0.47417179463691145,0.49999341684275134,-0.032450282616040604,0.25,0.4751357719978343,0.48059943984254383,0.00546366784470953
distribution_shape_03,external_resource_supply+external_demand,compound_pressure,0.4709930052253773,0.49999341684275134,-0.06070575089857483,0.2564102564102564,0.4709930052253773,0.0,0.4709930052253773
distribution_shape_03,external_shock,different_pulse_timing,0.47192153908714285,0.5001693273154646,-0.05705287430210759,0.2692307692307692,0.47352277907485907,0.47192153908714285,0.0016012399877162187
distribution_shape_03,external_shock,pulse_factor,0.4720778961016235,0.49999341684275134,-0.05633615484466159,0.2564102564102564,0.47352277907485907,0.47192153908714285,0.0016012399877162187
distribution_shape_03,external_shock,single_sustained_factor,0.4738839998181679,0.49999341684275134,-0.04921544789069082,0.25,0.47352277907485907,0.47192153908714285,0.0016012399877162187
distribution_shape_03,external_shock+external_constraint_pressure,compound_pressure,0.4751169487622579,0.49999341684275134,-0.04935041400812451,0.2564102564102564,0.4751169487622579,0.47564604416741446,0.0005290954051565544
distribution_shape_03,external_shock+external_constraint_pressure,stronger_shock,0.4756460441674145,0.5001693273154646,-0.047532832658745694,0.2692307692307692,0.4751169487622579,0.47564604416741446,0.0005290954051565544
distribution_shape_04,external_competition_pressure,single_sustained_factor,0.5144231098472496,0.5285649207209671,0.024116918739468196,0.25,0.5144231098472497,0.5145189378669563,9.582801970664523e-05
