axis_id,scenario_id,seed,dataset,response_start,response_peak,response_end,velocity_mean,velocity_peak,acceleration_peak,curvature_mean,curvature_peak,reversal_score,recovery_score,persistence_score,oscillation_score
distribution_shape_01,fit_single_external_demand_-1.00,0,fit_external,0.373586848813925,0.373586848813925,0.1959710255329681,0.044403955820239226,0.07732284974989517,0.02061740777120591,0.008433829549380677,0.02061740777120591,0.3333333333333333,0.9999999999943698,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_demand_-1.00,1,fit_external,0.3769749869519316,0.3769749869519316,0.19767981643653218,0.044823792628849855,0.07806209109400719,0.020822639651826486,0.008517115778698917,0.020822639651826486,0.3333333333333333,0.9999999999944226,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_+0.50,0,fit_external,0.373586848813925,0.373586848813925,0.19412253308242788,0.04486607893287428,0.07835200616005589,0.021096805528868584,0.008623724304950488,0.021096805528868584,0.3333333333333333,0.9999999999944278,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_+0.50,1,fit_external,0.3769749869519316,0.3769749869519316,0.19581176549483612,0.04529080536427387,0.07910152017726652,0.021306463035586004,0.008708719009779514,0.021306463035586004,0.3333333333333333,0.9999999999944801,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_+1.00,0,fit_external,0.373586848813925,0.373586848813925,0.19414662087017776,0.044860056985936814,0.07834407148113381,0.02109703722164219,0.008623737319503,0.02109703722164219,0.3333333333333333,0.9999999999944271,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_+1.00,1,fit_external,0.3769749869519316,0.3769749869519316,0.1958337467318318,0.04528531005502495,0.07909398910513493,0.021306391391513746,0.00870858392594781,0.021306391391513746,0.3333333333333333,0.9999999999944794,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_-0.50,0,fit_external,0.373586848813925,0.373586848813925,0.19464647696900358,0.044735092961230356,0.0780483880395818,0.02094680950631328,0.008564495691877679,0.02094680950631328,0.3333333333333333,0.9999999999944115,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_-0.50,1,fit_external,0.3769749869519316,0.3769749869519316,0.19634271327975988,0.04515806841804293,0.07879487576840055,0.021155588269219705,0.008649191340952558,0.021155588269219705,0.3333333333333333,0.9999999999944639,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_-1.00,0,fit_external,0.373586848813925,0.373586848813925,0.19518536155452182,0.0446003718148508,0.0777372077327384,0.020794544897933587,0.008503897760219606,0.020794544897933587,0.3333333333333333,0.9999999999943946,0.25,0.3333333333333333
distribution_shape_01,fit_single_external_resource_supply_-1.00,1,fit_external,0.3769749869519316,0.3769749869519316,0.19688665980878908,0.04502208178578563,0.07848107013079753,0.021002192467018482,0.008588172695557894,0.021002192467018482,0.3333333333333333,0.9999999999944471,0.25,0.3333333333333333
distribution_shape_01,holdout_delayed_reversal_resource,10,holdout_external,0.37911043571762515,0.37911043571762515,0.19699507281846118,0.04552884072479099,0.0795149783469456,0.021416079447874187,0.00875337317344966,0.021416079447874187,0.3333333333333333,0.999999999994509,0.25,0.3333333333333333
distribution_shape_01,holdout_long_sustained_constraint,10,holdout_external,0.37911043571762515,0.37911043571762515,0.025693645999897072,0.016829370938939433,0.07817957918377871,0.020906704504104895,0.003657548113378349,0.020906704504104895,0.05,0.9999999999971706,0.23809523809523808,0.05
distribution_shape_01,holdout_stronger_shock,10,holdout_external,0.37911043571762515,0.37911043571762515,0.2115908286171088,0.04187990177512909,0.07403414371897876,0.02085694437159802,0.008431469921205477,0.02085694437159802,0.3333333333333333,0.9999999999940306,0.25,0.3333333333333333
