candidate_name,candidate_role,dataset,external_factor_name,scenario_id,snapshot_count,external_score_displacement_mean,external_residual_gain_mean,out_of_envelope_rate,residual_factor_signal_ratio_mean
sqrt_static_pca_15_external_envelope,extended_dimension_audit,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,8,0.04769262241482512,-0.0009666795932480564,1.0,0.1493968963623047
sqrt_static_pca_15_external_envelope,extended_dimension_audit,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,8,0.04799564375215794,-0.0024064804118193797,1.0,0.12593603134155273
sqrt_static_pca_15_external_envelope,extended_dimension_audit,holdout_external,external_shock,holdout_late_pulse_shock,8,0.04842056372182407,-0.004272670944367816,1.0,0.10498112440109253
sqrt_static_pca_15_external_envelope,extended_dimension_audit,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,8,0.045204526763874,0.004840380747248657,1.0,0.22262048721313477
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.25,12,0.005167459261877477,5.926254685303342e-05,0.0,0.006576167586720981
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.50,12,0.005191754639272766,0.00028703972183336256,0.0,0.03191032320014386
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.75,12,0.005211569134399792,0.0006691255089500809,0.0,0.07600789035872556
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_competition_pressure,fit_single_external_competition_pressure_1.00,12,0.0052249380410801585,0.0011502671478564061,0.25,0.13219491393239996
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_competition_pressure+external_information_noise,fit_competition_plus_noise,12,0.005145419216654332,0.0009624822663665865,0.25,0.11300149882823353
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,12,0.005143218853737065,4.1435894965866457e-05,0.0,0.0057928229622223526
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.25,12,0.005112806241584302,0.00012429835070495838,0.0,0.01582226653248922
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.50,12,0.005083826234341182,0.0004332370103219951,0.0,0.05418135616278391
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.75,12,0.005056726671165385,0.0009465906505152639,0.08333333333333333,0.11860183872265571
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_1.00,12,0.00503196276121329,0.0016388240877432125,0.25,0.20629310656860544
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_demand,fit_reversal_demand,12,0.0051645267775728716,4.350001796001555e-05,0.0,0.005171824595175962
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_demand,fit_single_external_demand_+0.50,12,0.005156136722045601,2.818877045363705e-05,0.0,0.0037313601249834905
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_demand,fit_single_external_demand_+1.00,12,0.0051645267775728716,4.350001796001555e-05,0.0,0.005171824595175962
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_demand,fit_single_external_demand_-0.50,12,0.00510830768322406,3.797557169045988e-05,0.0,0.005367371147956727
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_demand,fit_single_external_demand_-1.00,12,0.0050737596771103744,3.634507159817165e-05,0.0,0.005120084707964128
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_information_noise,fit_pulse_external_information_noise_t4,12,0.005143218853737065,4.1435894965866457e-05,0.0,0.0057928229622223526
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_information_noise,fit_single_external_information_noise_0.25,12,0.005121153059026541,0.00010460711113509705,0.0,0.01296771263333508
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_information_noise,fit_single_external_information_noise_0.50,12,0.0050993182782538525,0.00038761932447631953,0.0,0.04775399302663139
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_information_noise,fit_single_external_information_noise_0.75,12,0.005077723585370455,0.0008676806118995463,0.0,0.10770146083073821
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_information_noise,fit_single_external_information_noise_1.00,12,0.00505644021048805,0.0015229115177284533,0.25,0.19042280214519847
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_resource_supply,fit_reversal_resource_supply,12,0.005119978116510475,0.00034990027086298395,0.0,0.03859756165635576
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_resource_supply,fit_single_external_resource_supply_+0.50,12,0.005131672954982011,4.911095197080148e-05,0.0,0.004924076575278234
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_resource_supply,fit_single_external_resource_supply_+1.00,12,0.005119978116510475,0.00034990027086298395,0.0,0.03859756165635576
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_resource_supply,fit_single_external_resource_supply_-0.50,12,0.00512023763940787,1.861583746814727e-05,0.0,0.0020863580140269952
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_resource_supply,fit_single_external_resource_supply_-1.00,12,0.005097687758186653,9.253754742331737e-06,0.0,0.0008286656799064897
